ProductID,LocationID,ChannelID,Period,StartDate,EndDate,Qty,Level
AztecWrap,StoreEdeCenter,Pickup,Weekly,20/05/2024,26/05/2024,100,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,27/05/2024,2/6/24,99,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,3/6/24,9/6/24,88,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,16/05/2022,22/05/2022,98,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,10/6/24,16/06/2024,100,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,17/06/2024,23/06/2024,101,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,24/06/2024,30/06/2024,98,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,1/7/24,7/7/24,187,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,8/7/24,14/07/2024,194,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,15/07/2024,21/07/2024,187,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,22/07/2024,28/07/2024,184,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,29/07/2024,4/8/24,193,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,5/8/24,11/8/24,188,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,12/8/24,18/08/2024,182,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,23/05/2022,29/05/2022,105,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,19/08/2024,25/08/2024,186,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,26/08/2024,1/9/24,170,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,2/9/24,8/9/24,100,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,9/9/24,15/09/2024,103,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,16/09/2024,22/09/2024,102,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,23/09/2024,29/09/2024,82,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,30/09/2024,6/10/24,99,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,7/10/24,13/10/2024,89,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,14/10/2024,20/10/2024,99,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,21/10/2024,27/10/2024,107,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,30/05/2022,5/6/22,96,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,28/10/2024,3/11/24,101,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,4/11/24,10/11/24,101,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,11/11/24,17/11/2024,99,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,18/11/2024,24/11/2024,78,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,25/11/2024,1/12/24,91,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,2/12/24,8/12/24,163,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,9/12/24,15/12/2024,108,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,16/12/2024,22/12/2024,160,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,23/12/2024,29/12/2024,99,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,30/12/2024,5/1/25,109,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,6/6/22,12/6/22,104,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,6/1/25,12/1/25,6,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,13/01/2025,19/01/2025,25,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,20/01/2025,26/01/2025,141,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,27/01/2025,2/2/25,131,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,3/2/25,9/2/25,90,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,10/2/25,16/02/2025,101,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,17/02/2025,23/02/2025,102,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,13/06/2022,19/06/2022,102,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,20/06/2022,26/06/2022,96,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,27/06/2022,3/7/22,137,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,4/7/22,10/7/22,189,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,7/3/22,13/03/2022,89,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,11/7/22,17/07/2022,186,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,18/07/2022,24/07/2022,198,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,25/07/2022,31/07/2022,193,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,1/8/22,7/8/22,192,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,8/8/22,14/08/2022,182,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,15/08/2022,21/08/2022,189,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,22/08/2022,28/08/2022,190,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,29/08/2022,4/9/22,129,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,5/9/22,11/9/22,99,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,12/9/22,18/09/2022,95,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,14/03/2022,20/03/2022,110,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,19/09/2022,25/09/2022,97,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,26/09/2022,2/10/22,100,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,3/10/22,9/10/22,104,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,10/10/22,16/10/2022,90,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,17/10/2022,23/10/2022,107,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,24/10/2022,30/10/2022,105,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,31/10/2022,6/11/22,102,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,7/11/22,13/11/2022,105,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,14/11/2022,20/11/2022,48,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,21/11/2022,27/11/2022,80,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,21/03/2022,27/03/2022,105,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,28/11/2022,4/12/22,32,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,5/12/22,11/12/22,52,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,12/12/22,18/12/2022,7,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,19/12/2022,25/12/2022,152,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,26/12/2022,1/1/23,149,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,2/1/23,8/1/23,146,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,9/1/23,15/01/2023,159,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,16/01/2023,22/01/2023,31,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,23/01/2023,29/01/2023,37,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,30/01/2023,5/2/23,77,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,28/03/2022,3/4/22,96,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,6/2/23,12/2/23,52,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,13/02/2023,19/02/2023,82,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,20/02/2023,26/02/2023,75,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,27/02/2023,5/3/23,55,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,6/3/23,12/3/23,51,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,13/03/2023,19/03/2023,91,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,20/03/2023,26/03/2023,104,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,27/03/2023,2/4/23,106,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,3/4/23,9/4/23,97,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,10/4/23,16/04/2023,105,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,4/4/22,10/4/22,104,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,17/04/2023,23/04/2023,105,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,24/04/2023,30/04/2023,104,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,1/5/23,7/5/23,109,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,8/5/23,14/05/2023,91,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,15/05/2023,21/05/2023,107,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,22/05/2023,28/05/2023,110,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,29/05/2023,4/6/23,101,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,5/6/23,11/6/23,101,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,12/6/23,18/06/2023,101,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,19/06/2023,25/06/2023,95,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,11/4/22,17/04/2022,103,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,26/06/2023,2/7/23,132,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,3/7/23,9/7/23,190,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,10/7/23,16/07/2023,182,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,17/07/2023,23/07/2023,186,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,24/07/2023,30/07/2023,187,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,31/07/2023,6/8/23,181,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,7/8/23,13/08/2023,182,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,14/08/2023,20/08/2023,173,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,21/08/2023,27/08/2023,192,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,28/08/2023,3/9/23,137,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,18/04/2022,24/04/2022,99,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,4/9/23,10/9/23,96,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,11/9/23,17/09/2023,93,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,18/09/2023,24/09/2023,88,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,25/09/2023,1/10/23,96,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,2/10/23,8/10/23,98,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,9/10/23,15/10/2023,100,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,16/10/2023,22/10/2023,101,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,23/10/2023,29/10/2023,103,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,30/10/2023,5/11/23,95,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,6/11/23,12/11/23,99,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,25/04/2022,1/5/22,103,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,13/11/2023,19/11/2023,100,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,20/11/2023,26/11/2023,42,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,27/11/2023,3/12/23,0,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,4/12/23,10/12/23,55,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,11/12/23,17/12/2023,148,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,18/12/2023,24/12/2023,152,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,25/12/2023,31/12/2023,159,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,1/1/24,7/1/24,71,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,8/1/24,14/01/2024,30,111
AztecWrap,StoreEdeCenter,Pickup,Weekly,15/01/2024,21/01/2024,23,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,28/02/2022,6/3/22,137,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,2/5/22,8/5/22,96,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,22/01/2024,28/01/2024,164,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,29/01/2024,4/2/24,119,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,5/2/24,11/2/24,113,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,12/2/24,18/02/2024,107,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,19/02/2024,25/02/2024,103,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,26/02/2024,3/3/24,92,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,4/3/24,10/3/24,102,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,11/3/24,17/03/2024,105,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,18/03/2024,24/03/2024,107,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,25/03/2024,31/03/2024,103,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,9/5/22,15/05/2022,95,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,1/4/24,7/4/24,101,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,8/4/24,14/04/2024,104,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,15/04/2024,21/04/2024,111,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,22/04/2024,28/04/2024,91,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,29/04/2024,5/5/24,107,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,6/5/24,12/5/24,98,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,13/05/2024,19/05/2024,92,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,20/05/2024,26/05/2024,108,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,27/05/2024,2/6/24,96,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,3/6/24,9/6/24,96,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,16/05/2022,22/05/2022,96,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,10/6/24,16/06/2024,103,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,17/06/2024,23/06/2024,99,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,24/06/2024,30/06/2024,101,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,1/7/24,7/7/24,179,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,8/7/24,14/07/2024,184,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,15/07/2024,21/07/2024,187,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,22/07/2024,28/07/2024,188,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,29/07/2024,4/8/24,188,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,5/8/24,11/8/24,195,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,12/8/24,18/08/2024,178,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,23/05/2022,29/05/2022,91,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,19/08/2024,25/08/2024,189,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,26/08/2024,1/9/24,179,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,2/9/24,8/9/24,98,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,9/9/24,15/09/2024,90,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,16/09/2024,22/09/2024,96,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,23/09/2024,29/09/2024,103,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,30/09/2024,6/10/24,97,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,7/10/24,13/10/2024,100,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,14/10/2024,20/10/2024,104,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,21/10/2024,27/10/2024,95,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,30/05/2022,5/6/22,103,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,28/10/2024,3/11/24,106,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,4/11/24,10/11/24,97,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,11/11/24,17/11/2024,92,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,18/11/2024,24/11/2024,134,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,25/11/2024,1/12/24,134,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,2/12/24,8/12/24,172,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,9/12/24,15/12/2024,242,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,16/12/2024,22/12/2024,154,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,23/12/2024,29/12/2024,213,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,30/12/2024,5/1/25,231,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,6/6/22,12/6/22,94,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,6/1/25,12/1/25,310,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,13/01/2025,19/01/2025,289,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,20/01/2025,26/01/2025,178,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,27/01/2025,2/2/25,142,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,3/2/25,9/2/25,102,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,10/2/25,16/02/2025,109,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,17/02/2025,23/02/2025,96,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,13/06/2022,19/06/2022,100,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,20/06/2022,26/06/2022,106,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,27/06/2022,3/7/22,132,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,4/7/22,10/7/22,190,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,7/3/22,13/03/2022,118,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,11/7/22,17/07/2022,178,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,18/07/2022,24/07/2022,177,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,25/07/2022,31/07/2022,181,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,1/8/22,7/8/22,179,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,8/8/22,14/08/2022,178,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,15/08/2022,21/08/2022,189,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,22/08/2022,28/08/2022,186,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,29/08/2022,4/9/22,134,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,5/9/22,11/9/22,106,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,12/9/22,18/09/2022,98,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,14/03/2022,20/03/2022,100,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,19/09/2022,25/09/2022,108,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,26/09/2022,2/10/22,106,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,3/10/22,9/10/22,107,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,10/10/22,16/10/2022,111,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,17/10/2022,23/10/2022,108,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,24/10/2022,30/10/2022,120,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,31/10/2022,6/11/22,110,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,7/11/22,13/11/2022,102,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,14/11/2022,20/11/2022,157,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,21/11/2022,27/11/2022,117,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,21/03/2022,27/03/2022,106,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,28/11/2022,4/12/22,239,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,5/12/22,11/12/22,260,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,12/12/22,18/12/2022,320,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,19/12/2022,25/12/2022,162,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,26/12/2022,1/1/23,158,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,2/1/23,8/1/23,168,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,9/1/23,15/01/2023,164,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,16/01/2023,22/01/2023,291,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,23/01/2023,29/01/2023,276,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,30/01/2023,5/2/23,136,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,28/03/2022,3/4/22,113,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,6/2/23,12/2/23,140,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,13/02/2023,19/02/2023,113,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,20/02/2023,26/02/2023,116,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,27/02/2023,5/3/23,139,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,6/3/23,12/3/23,151,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,13/03/2023,19/03/2023,106,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,20/03/2023,26/03/2023,89,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,27/03/2023,2/4/23,93,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,3/4/23,9/4/23,106,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,10/4/23,16/04/2023,107,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,4/4/22,10/4/22,109,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,17/04/2023,23/04/2023,106,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,24/04/2023,30/04/2023,101,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,1/5/23,7/5/23,99,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,8/5/23,14/05/2023,100,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,15/05/2023,21/05/2023,90,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,22/05/2023,28/05/2023,97,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,29/05/2023,4/6/23,90,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,5/6/23,11/6/23,96,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,12/6/23,18/06/2023,101,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,19/06/2023,25/06/2023,100,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,11/4/22,17/04/2022,102,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,26/06/2023,2/7/23,127,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,3/7/23,9/7/23,186,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,10/7/23,16/07/2023,199,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,17/07/2023,23/07/2023,202,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,24/07/2023,30/07/2023,183,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,31/07/2023,6/8/23,185,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,7/8/23,13/08/2023,190,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,14/08/2023,20/08/2023,199,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,21/08/2023,27/08/2023,180,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,28/08/2023,3/9/23,143,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,18/04/2022,24/04/2022,109,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,4/9/23,10/9/23,99,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,11/9/23,17/09/2023,98,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,18/09/2023,24/09/2023,105,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,25/09/2023,1/10/23,92,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,2/10/23,8/10/23,100,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,9/10/23,15/10/2023,96,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,16/10/2023,22/10/2023,94,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,23/10/2023,29/10/2023,94,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,30/10/2023,5/11/23,101,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,6/11/23,12/11/23,97,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,25/04/2022,1/5/22,109,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,13/11/2023,19/11/2023,105,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,20/11/2023,26/11/2023,161,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,27/11/2023,3/12/23,242,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,4/12/23,10/12/23,277,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,11/12/23,17/12/2023,161,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,18/12/2023,24/12/2023,157,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,25/12/2023,31/12/2023,156,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,1/1/24,7/1/24,242,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,8/1/24,14/01/2024,289,111
AztecWrap,StoreEdeCenter,Thuisbezorgd,Weekly,15/01/2024,21/01/2024,286,111
AztecWrap,StoreElstCenter,OwnWebsite,Weekly,28/02/2022,6/3/22,97,111
AztecWrap,StoreElstCenter,OwnWebsite,Weekly,2/5/22,8/5/22,105,111
AztecWrap,StoreElstCenter,OwnWebsite,Weekly,22/01/2024,28/01/2024,151,111
AztecWrap,StoreElstCenter,OwnWebsite,Weekly,29/01/2024,4/2/24,122,111
AztecWrap,StoreElstCenter,OwnWebsite,Weekly,5/2/24,11/2/24,99,111
AztecWrap,StoreElstCenter,OwnWebsite,Weekly,12/2/24,18/02/2024,112,111
