ProductID,LocationID,ChannelID,Period,StartDate,EndDate,Qty,Level
PizzaRoma,StoreEdeCenter,Thuisbezorgd,Monthly,24/10/2023,23/11/2023,486,111
PizzaRoma,StoreEdeCenter,Thuisbezorgd,Monthly,24/11/2023,23/12/2023,901,111
PizzaRoma,StoreEdeCenter,Thuisbezorgd,Monthly,24/12/2023,23/01/2024,1071,111
PizzaRoma,StoreEdeCenter,Thuisbezorgd,Monthly,24/01/2024,23/02/2024,535,111
PizzaRoma,StoreEdeCenter,Thuisbezorgd,Monthly,24/02/2024,23/03/2024,425,111
PizzaRoma,StoreEdeCenter,Thuisbezorgd,Monthly,24/03/2024,23/04/2024,436,111
PizzaRoma,StoreEdeCenter,Thuisbezorgd,Monthly,24/04/2024,23/05/2024,454,111
PizzaRoma,StoreEdeCenter,Thuisbezorgd,Monthly,24/05/2024,23/06/2024,440,111
PizzaRoma,StoreEdeCenter,Thuisbezorgd,Monthly,24/06/2024,23/07/2024,685,111
PizzaRoma,StoreEdeCenter,Thuisbezorgd,Monthly,24/07/2024,23/08/2024,855,111
PizzaRoma,StoreEdeCenter,Thuisbezorgd,Monthly,24/08/2024,23/09/2024,535,111
PizzaRoma,StoreEdeCenter,Thuisbezorgd,Monthly,24/09/2024,23/10/2024,425,111
PizzaRoma,StoreEdeCenter,Thuisbezorgd,Monthly,24/10/2024,23/11/2024,459,111
PizzaRoma,StoreEdeCenter,Thuisbezorgd,Monthly,24/11/2024,23/12/2024,682,111
PizzaRoma,StoreEdeCenter,Thuisbezorgd,Monthly,24/12/2024,23/01/2025,1115,111
PizzaRoma,StoreEdeCenter,Thuisbezorgd,Monthly,24/01/2025,23/02/2025,533,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/02/2022,23/03/2022,405,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/03/2022,23/04/2022,445,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/04/2022,23/05/2022,426,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/05/2022,23/06/2022,436,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/06/2022,23/07/2022,701,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/07/2022,23/08/2022,816,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/08/2022,23/09/2022,556,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/09/2022,23/10/2022,420,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/10/2022,23/11/2022,444,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/11/2022,23/12/2022,616,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/12/2022,23/01/2023,693,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/01/2023,23/02/2023,557,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/02/2023,23/03/2023,429,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/03/2023,23/04/2023,471,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/04/2023,23/05/2023,418,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/05/2023,23/06/2023,461,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/06/2023,23/07/2023,687,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/07/2023,23/08/2023,793,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/08/2023,23/09/2023,530,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/09/2023,23/10/2023,410,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/10/2023,23/11/2023,425,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/11/2023,23/12/2023,670,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/12/2023,23/01/2024,747,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/01/2024,23/02/2024,502,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/02/2024,23/03/2024,432,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/03/2024,23/04/2024,427,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/04/2024,23/05/2024,446,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/05/2024,23/06/2024,465,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/06/2024,23/07/2024,696,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/07/2024,23/08/2024,840,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/08/2024,23/09/2024,539,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/09/2024,23/10/2024,438,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/10/2024,23/11/2024,459,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/11/2024,23/12/2024,586,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/12/2024,23/01/2025,708,111
PizzaRoma,StoreElstCenter,OwnWebsite,Monthly,24/01/2025,23/02/2025,512,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/02/2022,23/03/2022,321,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/03/2022,23/04/2022,450,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/04/2022,23/05/2022,422,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/05/2022,23/06/2022,472,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/06/2022,23/07/2022,712,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/07/2022,23/08/2022,807,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/08/2022,23/09/2022,544,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/09/2022,23/10/2022,436,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/10/2022,23/11/2022,369,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/11/2022,23/12/2022,248,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/12/2022,23/01/2023,557,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/01/2023,23/02/2023,299,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/02/2023,23/03/2023,298,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/03/2023,23/04/2023,450,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/04/2023,23/05/2023,431,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/05/2023,23/06/2023,457,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/06/2023,23/07/2023,719,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/07/2023,23/08/2023,808,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/08/2023,23/09/2023,547,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/09/2023,23/10/2023,421,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/10/2023,23/11/2023,435,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/11/2023,23/12/2023,354,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/12/2023,23/01/2024,313,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/01/2024,23/02/2024,503,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/02/2024,23/03/2024,404,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/03/2024,23/04/2024,414,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/04/2024,23/05/2024,444,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/05/2024,23/06/2024,460,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/06/2024,23/07/2024,669,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/07/2024,23/08/2024,832,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/08/2024,23/09/2024,529,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/09/2024,23/10/2024,453,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/10/2024,23/11/2024,438,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/11/2024,23/12/2024,525,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/12/2024,23/01/2025,295,111
PizzaRoma,StoreElstCenter,Pickup,Monthly,24/01/2025,23/02/2025,512,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/02/2022,23/03/2022,476,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/03/2022,23/04/2022,469,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/04/2022,23/05/2022,420,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/05/2022,23/06/2022,430,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/06/2022,23/07/2022,714,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/07/2022,23/08/2022,805,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/08/2022,23/09/2022,570,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/09/2022,23/10/2022,455,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/10/2022,23/11/2022,500,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/11/2022,23/12/2022,1031,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/12/2022,23/01/2023,828,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/01/2023,23/02/2023,726,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/02/2023,23/03/2023,520,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/03/2023,23/04/2023,456,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/04/2023,23/05/2023,431,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/05/2023,23/06/2023,444,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/06/2023,23/07/2023,740,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/07/2023,23/08/2023,797,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/08/2023,23/09/2023,562,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/09/2023,23/10/2023,446,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/10/2023,23/11/2023,464,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/11/2023,23/12/2023,887,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/12/2023,23/01/2024,1073,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/01/2024,23/02/2024,535,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/02/2024,23/03/2024,428,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/03/2024,23/04/2024,426,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/04/2024,23/05/2024,418,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/05/2024,23/06/2024,474,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/06/2024,23/07/2024,704,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/07/2024,23/08/2024,842,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/08/2024,23/09/2024,532,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/09/2024,23/10/2024,443,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/10/2024,23/11/2024,484,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/11/2024,23/12/2024,677,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/12/2024,23/01/2025,1160,111
PizzaRoma,StoreElstCenter,Thuisbezorgd,Monthly,24/01/2025,23/02/2025,528,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/02/2022,23/03/2022,430,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/03/2022,23/04/2022,460,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/04/2022,23/05/2022,442,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/05/2022,23/06/2022,445,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/06/2022,23/07/2022,724,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/07/2022,23/08/2022,779,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/08/2022,23/09/2022,561,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/09/2022,23/10/2022,437,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/10/2022,23/11/2022,429,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/11/2022,23/12/2022,662,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/12/2022,23/01/2023,690,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/01/2023,23/02/2023,532,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/02/2023,23/03/2023,419,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/03/2023,23/04/2023,463,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/04/2023,23/05/2023,415,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/05/2023,23/06/2023,462,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/06/2023,23/07/2023,731,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/07/2023,23/08/2023,775,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/08/2023,23/09/2023,565,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/09/2023,23/10/2023,434,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/10/2023,23/11/2023,447,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/11/2023,23/12/2023,622,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/12/2023,23/01/2024,696,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/01/2024,23/02/2024,531,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/02/2024,23/03/2024,429,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/03/2024,23/04/2024,454,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/04/2024,23/05/2024,418,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/05/2024,23/06/2024,455,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/06/2024,23/07/2024,690,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/07/2024,23/08/2024,827,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/08/2024,23/09/2024,553,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/09/2024,23/10/2024,447,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/10/2024,23/11/2024,466,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/11/2024,23/12/2024,607,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/12/2024,23/01/2025,738,111
PizzaRoma,StoreNijmegenCenter,OwnWebsite,Monthly,24/01/2025,23/02/2025,517,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/02/2022,23/03/2022,321,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/03/2022,23/04/2022,408,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/04/2022,23/05/2022,417,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/05/2022,23/06/2022,446,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/06/2022,23/07/2022,706,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/07/2022,23/08/2022,778,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/08/2022,23/09/2022,537,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/09/2022,23/10/2022,428,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/10/2022,23/11/2022,370,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/11/2022,23/12/2022,261,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/12/2022,23/01/2023,555,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/01/2023,23/02/2023,272,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/02/2023,23/03/2023,273,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/03/2023,23/04/2023,456,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/04/2023,23/05/2023,413,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/05/2023,23/06/2023,455,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/06/2023,23/07/2023,702,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/07/2023,23/08/2023,779,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/08/2023,23/09/2023,559,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/09/2023,23/10/2023,419,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/10/2023,23/11/2023,424,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/11/2023,23/12/2023,368,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/12/2023,23/01/2024,316,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/01/2024,23/02/2024,515,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/02/2024,23/03/2024,405,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/03/2024,23/04/2024,425,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/04/2024,23/05/2024,437,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/05/2024,23/06/2024,451,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/06/2024,23/07/2024,684,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/07/2024,23/08/2024,850,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/08/2024,23/09/2024,554,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/09/2024,23/10/2024,438,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/10/2024,23/11/2024,442,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/11/2024,23/12/2024,542,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/12/2024,23/01/2025,302,111
PizzaRoma,StoreNijmegenCenter,Pickup,Monthly,24/01/2025,23/02/2025,515,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/02/2022,23/03/2022,467,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/03/2022,23/04/2022,456,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/04/2022,23/05/2022,407,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/05/2022,23/06/2022,457,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/06/2022,23/07/2022,728,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/07/2022,23/08/2022,810,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/08/2022,23/09/2022,557,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/09/2022,23/10/2022,430,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/10/2022,23/11/2022,501,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/11/2022,23/12/2022,1018,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/12/2022,23/01/2023,836,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/01/2023,23/02/2023,746,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/02/2023,23/03/2023,517,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/03/2023,23/04/2023,464,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/04/2023,23/05/2023,414,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/05/2023,23/06/2023,461,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/06/2023,23/07/2023,742,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/07/2023,23/08/2023,805,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/08/2023,23/09/2023,561,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/09/2023,23/10/2023,388,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/10/2023,23/11/2023,462,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/11/2023,23/12/2023,943,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/12/2023,23/01/2024,1100,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/01/2024,23/02/2024,540,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/02/2024,23/03/2024,424,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/03/2024,23/04/2024,432,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/04/2024,23/05/2024,448,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/05/2024,23/06/2024,462,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/06/2024,23/07/2024,674,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/07/2024,23/08/2024,828,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/08/2024,23/09/2024,530,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/09/2024,23/10/2024,444,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/10/2024,23/11/2024,493,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/11/2024,23/12/2024,670,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/12/2024,23/01/2025,1140,111
PizzaRoma,StoreNijmegenCenter,Thuisbezorgd,Monthly,24/01/2025,23/02/2025,529,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/02/2022,23/03/2022,411,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/03/2022,23/04/2022,457,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/04/2022,23/05/2022,413,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/05/2022,23/06/2022,425,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/06/2022,23/07/2022,742,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/07/2022,23/08/2022,802,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/08/2022,23/09/2022,538,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/09/2022,23/10/2022,447,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/10/2022,23/11/2022,433,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/11/2022,23/12/2022,616,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/12/2022,23/01/2023,685,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/01/2023,23/02/2023,510,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/02/2023,23/03/2023,401,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/03/2023,23/04/2023,467,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/04/2023,23/05/2023,396,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/05/2023,23/06/2023,464,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/06/2023,23/07/2023,716,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/07/2023,23/08/2023,793,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/08/2023,23/09/2023,538,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/09/2023,23/10/2023,414,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/10/2023,23/11/2023,459,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/11/2023,23/12/2023,614,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/12/2023,23/01/2024,671,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/01/2024,23/02/2024,517,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/02/2024,23/03/2024,412,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/03/2024,23/04/2024,462,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/04/2024,23/05/2024,401,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/05/2024,23/06/2024,447,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/06/2024,23/07/2024,707,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/07/2024,23/08/2024,840,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/08/2024,23/09/2024,541,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/09/2024,23/10/2024,442,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/10/2024,23/11/2024,449,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/11/2024,23/12/2024,597,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/12/2024,23/01/2025,751,111
VeganChilly,StoreAmsterdamCenter,OwnWebsite,Monthly,24/01/2025,23/02/2025,520,111
VeganChilly,StoreAmsterdamCenter,Pickup,Monthly,24/02/2022,23/03/2022,358,111
VeganChilly,StoreAmsterdamCenter,Pickup,Monthly,24/03/2022,23/04/2022,447,111
VeganChilly,StoreAmsterdamCenter,Pickup,Monthly,24/04/2022,23/05/2022,406,111
VeganChilly,StoreAmsterdamCenter,Pickup,Monthly,24/05/2022,23/06/2022,448,111
VeganChilly,StoreAmsterdamCenter,Pickup,Monthly,24/06/2022,23/07/2022,705,111
VeganChilly,StoreAmsterdamCenter,Pickup,Monthly,24/07/2022,23/08/2022,816,111
VeganChilly,StoreAmsterdamCenter,Pickup,Monthly,24/08/2022,23/09/2022,550,111
VeganChilly,StoreAmsterdamCenter,Pickup,Monthly,24/09/2022,23/10/2022,420,111
VeganChilly,StoreAmsterdamCenter,Pickup,Monthly,24/10/2022,23/11/2022,378,111
VeganChilly,StoreAmsterdamCenter,Pickup,Monthly,24/11/2022,23/12/2022,272,111
VeganChilly,StoreAmsterdamCenter,Pickup,Monthly,24/12/2022,23/01/2023,558,111
VeganChilly,StoreAmsterdamCenter,Pickup,Monthly,24/01/2023,23/02/2023,320,111
VeganChilly,StoreAmsterdamCenter,Pickup,Monthly,24/02/2023,23/03/2023,285,111
VeganChilly,StoreAmsterdamCenter,Pickup,Monthly,24/03/2023,23/04/2023,484,111
